txn_id,account_id,card_id,token_id,customer_id,merchant_id,descriptor,mcc,txn_type,billing_amount,billing_currency,txn_amount,txn_currency,fx_rate,auth_amount,auth_id,auth_code,auth_response_code,auth_timestamp_utc,txn_local_datetime,merchant_timezone,processing_date,posting_date,pos_entry_mode,card_present,channel,cof_type,eci,cavv_present,three_ds_status,three_ds_browser_ip,avs_result,cvv2_presence,cvv2_result,clearing_seq,clearing_count,arn,related_txn_id,fraud_reported_at,available_at
TXN-0012936,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012936,WT6X3T,00,2026-01-03T11:15:00Z,2026-01-03 03:15:00,America/Los_Angeles,2026-01-05,2026-01-05,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056005000000129364,,,2026-01-05T06:00:00Z
TXN-0012937,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012937,8F3U2A,00,2026-02-03T11:15:00Z,2026-02-03 03:15:00,America/Los_Angeles,2026-02-04,2026-02-04,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056035000000129376,,,2026-02-04T06:00:00Z
TXN-0012938,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012938,XWXSPH,00,2026-03-03T11:15:00Z,2026-03-03 03:15:00,America/Los_Angeles,2026-03-04,2026-03-04,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056063000000129389,,,2026-03-04T06:00:00Z
TXN-0012939,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012939,7BE3XQ,00,2026-04-03T10:15:00Z,2026-04-03 03:15:00,America/Los_Angeles,2026-04-06,2026-04-06,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056096000000129398,,,2026-04-06T06:00:00Z
TXN-0012940,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012940,5FWU24,00,2026-05-03T10:15:00Z,2026-05-03 03:15:00,America/Los_Angeles,2026-05-06,2026-05-06,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056126000000129400,,,2026-05-06T06:00:00Z
TXN-0012941,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012941,HLL7G0,00,2026-06-03T10:15:00Z,2026-06-03 03:15:00,America/Los_Angeles,2026-06-04,2026-06-04,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056155000000129412,,,2026-06-04T06:00:00Z
TXN-0012942,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012942,DFYYYM,00,2026-07-03T10:15:00Z,2026-07-03 03:15:00,America/Los_Angeles,2026-07-05,2026-07-05,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056186000000129423,,,2026-07-05T06:00:00Z
TXN-0012943,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012943,GCVTH2,00,2026-08-03T10:15:00Z,2026-08-03 03:15:00,America/Los_Angeles,2026-08-04,2026-08-04,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056216000000129435,,,2026-08-04T06:00:00Z
TXN-0012944,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012944,Q9KGPS,00,2026-09-03T10:15:00Z,2026-09-03 03:15:00,America/Los_Angeles,2026-09-04,2026-09-04,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056247000000129446,,,2026-09-04T06:00:00Z
TXN-0012945,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00181,SONORA AUDIO,4899,purchase,9.99,USD,9.99,USD,,9.99,AUT-00012945,1JAPQ5,00,2026-10-03T10:15:00Z,2026-10-03 03:15:00,America/Los_Angeles,2026-10-06,2026-10-06,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056279000000129454,,,2026-10-06T06:00:00Z
TXN-0012946,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012946,T9RSUK,00,2025-10-07T10:15:00Z,2025-10-07 03:15:00,America/Los_Angeles,2025-10-08,2025-10-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414175281000000129465,,,2025-10-08T06:00:00Z
TXN-0012947,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012947,LBBMTW,00,2025-11-07T11:15:00Z,2025-11-07 03:15:00,America/Los_Angeles,2025-11-10,2025-11-10,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414175314000000129474,,,2025-11-10T06:00:00Z
TXN-0012948,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012948,HRTQ84,00,2025-12-07T11:15:00Z,2025-12-07 03:15:00,America/Los_Angeles,2025-12-10,2025-12-10,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414175344000000129486,,,2025-12-10T06:00:00Z
TXN-0012949,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012949,JXPFSP,00,2026-01-07T11:15:00Z,2026-01-07 03:15:00,America/Los_Angeles,2026-01-08,2026-01-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176008000000129499,,,2026-01-08T06:00:00Z
TXN-0012950,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012950,5QU4D2,00,2026-02-07T11:15:00Z,2026-02-07 03:15:00,America/Los_Angeles,2026-02-08,2026-02-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176039000000129500,,,2026-02-08T06:00:00Z
TXN-0012951,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012951,EUV64A,00,2026-03-07T11:15:00Z,2026-03-07 03:15:00,America/Los_Angeles,2026-03-09,2026-03-09,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176068000000129512,,,2026-03-09T06:00:00Z
TXN-0012952,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012952,GJTZ9D,00,2026-04-07T10:15:00Z,2026-04-07 03:15:00,America/Los_Angeles,2026-04-08,2026-04-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176098000000129524,,,2026-04-08T06:00:00Z
TXN-0012953,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012953,VPE308,00,2026-05-07T10:15:00Z,2026-05-07 03:15:00,America/Los_Angeles,2026-05-08,2026-05-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176128000000129536,,,2026-05-08T06:00:00Z
TXN-0012954,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012954,GP006P,00,2026-06-07T10:15:00Z,2026-06-07 03:15:00,America/Los_Angeles,2026-06-09,2026-06-09,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176160000000129543,,,2026-06-09T06:00:00Z
TXN-0012955,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012955,JDYQ8B,00,2026-07-07T10:15:00Z,2026-07-07 03:15:00,America/Los_Angeles,2026-07-08,2026-07-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176189000000129557,,,2026-07-08T06:00:00Z
TXN-0012956,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012956,SUWLKG,00,2026-08-07T10:15:00Z,2026-08-07 03:15:00,America/Los_Angeles,2026-08-09,2026-08-09,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176221000000129565,,,2026-08-09T06:00:00Z
TXN-0012957,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012957,Y6QWQL,00,2026-09-07T10:15:00Z,2026-09-07 03:15:00,America/Los_Angeles,2026-09-08,2026-09-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176251000000129576,,,2026-09-08T06:00:00Z
TXN-0012958,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00185,RELAYWAVE MOBILE,4814,purchase,85.00,USD,85.00,USD,,85.00,AUT-00012958,YDK0CW,00,2026-10-07T10:15:00Z,2026-10-07 03:15:00,America/Los_Angeles,2026-10-08,2026-10-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176281000000129588,,,2026-10-08T06:00:00Z
TXN-0012959,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012959,LY7REH,00,2025-10-22T07:15:00Z,2025-10-22 03:15:00,America/New_York,2025-10-23,2025-10-23,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413055296000000129596,,,2025-10-23T06:00:00Z
TXN-0012960,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012960,CVEHCS,00,2025-11-22T08:15:00Z,2025-11-22 03:15:00,America/New_York,2025-11-25,2025-11-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413055329000000129605,,,2025-11-25T06:00:00Z
TXN-0012961,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012961,VCV5PB,00,2025-12-22T08:15:00Z,2025-12-22 03:15:00,America/New_York,2025-12-23,2025-12-23,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413055357000000129618,,,2025-12-23T06:00:00Z
TXN-0012962,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012962,YY4QNE,00,2026-01-22T08:15:00Z,2026-01-22 03:15:00,America/New_York,2026-01-23,2026-01-23,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056023000000129628,,,2026-01-23T06:00:00Z
TXN-0012963,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012963,MDKJFX,00,2026-02-22T08:15:00Z,2026-02-22 03:15:00,America/New_York,2026-02-25,2026-02-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056056000000129636,,,2026-02-25T06:00:00Z
TXN-0012964,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012964,B8D2JN,00,2026-03-22T07:15:00Z,2026-03-22 03:15:00,America/New_York,2026-03-24,2026-03-24,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056083000000129641,,,2026-03-24T06:00:00Z
TXN-0012965,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012965,ZJ216A,00,2026-04-22T07:15:00Z,2026-04-22 03:15:00,America/New_York,2026-04-23,2026-04-23,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056113000000129652,,,2026-04-23T06:00:00Z
TXN-0012966,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012966,U6Z0L8,00,2026-05-22T07:15:00Z,2026-05-22 03:15:00,America/New_York,2026-05-24,2026-05-24,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056144000000129663,,,2026-05-24T06:00:00Z
TXN-0012967,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012967,FL2SEK,00,2026-06-22T07:15:00Z,2026-06-22 03:15:00,America/New_York,2026-06-23,2026-06-23,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056174000000129674,,,2026-06-23T06:00:00Z
TXN-0012968,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012968,S6CBYE,00,2026-07-22T07:15:00Z,2026-07-22 03:15:00,America/New_York,2026-07-23,2026-07-23,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056204000000129686,,,2026-07-23T06:00:00Z
TXN-0012969,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012969,72SRAM,00,2026-08-22T07:15:00Z,2026-08-22 03:15:00,America/New_York,2026-08-25,2026-08-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056237000000129695,,,2026-08-25T06:00:00Z
TXN-0012970,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00145,PEAKFORM FITNESS OH,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00012970,JB1Q2A,00,2026-09-22T07:15:00Z,2026-09-22 03:15:00,America/New_York,2026-09-23,2026-09-23,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056266000000129707,,,2026-09-23T06:00:00Z
TXN-0012971,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,107.28,USD,107.28,USD,,107.28,AUT-00012971,2XWXQL,00,2025-10-28T07:15:00Z,2025-10-28 03:15:00,America/New_York,2025-10-29,2025-10-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417335302000000129715,,,2025-10-29T06:00:00Z
TXN-0012972,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,107.22,USD,107.22,USD,,107.22,AUT-00012972,AGCD6N,00,2025-11-28T08:15:00Z,2025-11-28 03:15:00,America/New_York,2025-11-29,2025-11-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417335333000000129726,,,2025-11-29T06:00:00Z
TXN-0012973,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,141.45,USD,141.45,USD,,141.45,AUT-00012973,PGKU45,00,2025-12-28T08:15:00Z,2025-12-28 03:15:00,America/New_York,2025-12-29,2025-12-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417335363000000129737,,,2025-12-29T06:00:00Z
TXN-0012974,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,180.99,USD,180.99,USD,,180.99,AUT-00012974,9L85ND,00,2026-01-28T08:15:00Z,2026-01-28 03:15:00,America/New_York,2026-01-29,2026-01-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336029000000129749,,,2026-01-29T06:00:00Z
TXN-0012975,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,134.20,USD,134.20,USD,,134.20,AUT-00012975,WDSJRK,00,2026-02-28T08:15:00Z,2026-02-28 03:15:00,America/New_York,2026-03-03,2026-03-03,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336062000000129754,,,2026-03-03T06:00:00Z
TXN-0012976,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,116.23,USD,116.23,USD,,116.23,AUT-00012976,SA3VVG,00,2026-03-28T07:15:00Z,2026-03-28 03:15:00,America/New_York,2026-03-30,2026-03-30,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336089000000129761,,,2026-03-30T06:00:00Z
TXN-0012977,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,116.93,USD,116.93,USD,,116.93,AUT-00012977,ZGCTN8,00,2026-04-28T07:15:00Z,2026-04-28 03:15:00,America/New_York,2026-04-29,2026-04-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336119000000129773,,,2026-04-29T06:00:00Z
TXN-0012978,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,104.39,USD,104.39,USD,,104.39,AUT-00012978,GSUMR9,00,2026-05-28T07:15:00Z,2026-05-28 03:15:00,America/New_York,2026-05-29,2026-05-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336149000000129785,,,2026-05-29T06:00:00Z
TXN-0012979,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,128.50,USD,128.50,USD,,128.50,AUT-00012979,4F1QA3,00,2026-06-28T07:15:00Z,2026-06-28 03:15:00,America/New_York,2026-06-30,2026-06-30,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336181000000129792,,,2026-06-30T06:00:00Z
TXN-0012980,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,166.75,USD,166.75,USD,,166.75,AUT-00012980,MCGEKX,00,2026-07-28T07:15:00Z,2026-07-28 03:15:00,America/New_York,2026-07-29,2026-07-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336210000000129805,,,2026-07-29T06:00:00Z
TXN-0012981,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,149.50,USD,149.50,USD,,149.50,AUT-00012981,XDQA0S,00,2026-08-28T07:15:00Z,2026-08-28 03:15:00,America/New_York,2026-08-30,2026-08-30,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336242000000129815,,,2026-08-30T06:00:00Z
TXN-0012982,ACC-DDA-00051,CRD-000275,,CUS-00240,MER-00133,METRO POWER & LIGH OH,4900,purchase,106.99,USD,106.99,USD,,106.99,AUT-00012982,T63XMX,00,2026-09-28T07:15:00Z,2026-09-28 03:15:00,America/New_York,2026-09-29,2026-09-29,10,false,recurring,mit_recurring,07,,,,,,,1,1,74417336272000000129826,,,2026-09-29T06:00:00Z
TXN-0012983,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00022,GREENBASKET MARKET IL,5411,purchase,45.34,USD,45.34,USD,,45.34,AUT-00012983,VEJMHB,00,2025-10-23T16:54:00Z,2025-10-23 11:54:00,America/Chicago,2025-10-24,2025-10-24,05,true,in_store,none,,,,,,,,1,1,74417335297000000129837,,,2025-10-24T06:00:00Z
TXN-0012984,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,90.47,USD,90.47,USD,,90.47,AUT-00012984,3R10GN,00,2025-11-22T22:29:00Z,2025-11-22 16:29:00,America/Chicago,2025-11-25,2025-11-25,05,true,in_store,none,,,,,,,,1,1,74414175329000000129840,,,2025-11-25T06:00:00Z
TXN-0012985,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00022,GREENBASKET MARKET IL,5411,purchase,92.23,USD,92.23,USD,,92.23,AUT-00012985,Z8C40H,00,2025-12-12T19:42:00Z,2025-12-12 13:42:00,America/Chicago,2025-12-13,2025-12-13,07,true,in_store,none,,,,,,,,1,1,74417335347000000129852,,,2025-12-13T06:00:00Z
TXN-0012986,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,50.05,USD,50.05,USD,,50.05,AUT-00012986,XGKPW0,00,2026-01-01T13:33:00Z,2026-01-01 07:33:00,America/Chicago,2026-01-02,2026-01-02,05,true,in_store,none,,,,,,,,1,1,74414176002000000129867,,,2026-01-02T06:00:00Z
TXN-0012987,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,22.46,USD,22.46,USD,,22.46,AUT-00012987,7PT5WE,00,2026-02-16T01:21:00Z,2026-02-15 19:21:00,America/Chicago,2026-02-17,2026-02-17,07,true,in_store,none,,,,,,,,1,1,74414176048000000129871,,,2026-02-17T06:00:00Z
TXN-0012988,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,118.51,USD,118.51,USD,,118.51,AUT-00012988,JC5ELL,00,2026-03-28T16:30:00Z,2026-03-28 11:30:00,America/Chicago,2026-03-31,2026-03-31,07,true,in_store,none,,,,,,,,1,1,74414176090000000129886,,,2026-03-31T06:00:00Z
TXN-0012989,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,85.09,USD,85.09,USD,,85.09,AUT-00012989,Q3RH73,00,2026-04-12T19:17:00Z,2026-04-12 14:17:00,America/Chicago,2026-04-15,2026-04-15,07,true,in_store,none,,,,,,,,1,1,74414176105000000129897,,,2026-04-15T06:00:00Z
TXN-0012990,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00023,HEARTHSIDE GROCERS IL,5411,purchase,29.24,USD,29.24,USD,,29.24,AUT-00012990,KP9VVF,00,2026-05-08T23:12:00Z,2026-05-08 18:12:00,America/Chicago,2026-05-10,2026-05-10,05,true,in_store,none,,,,,,,,1,1,74416906130000000129902,,,2026-05-10T06:00:00Z
TXN-0012991,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,30.84,USD,30.84,USD,,30.84,AUT-00012991,1JUV52,00,2026-06-08T15:57:00Z,2026-06-08 10:57:00,America/Chicago,2026-06-09,2026-06-09,05,true,in_store,none,,,,,,,,1,1,74414176160000000129915,,,2026-06-09T06:00:00Z
TXN-0012992,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,16.53,USD,16.53,USD,,16.53,AUT-00012992,9T34G1,00,2026-07-18T18:15:00Z,2026-07-18 13:15:00,America/Chicago,2026-07-19,2026-07-19,05,true,in_store,none,,,,,,,,1,1,74414176200000000129925,,,2026-07-19T06:00:00Z
TXN-0012993,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00022,GREENBASKET MARKET IL,5411,purchase,130.24,USD,130.24,USD,,130.24,AUT-00012993,52XD27,00,2026-08-28T17:44:00Z,2026-08-28 12:44:00,America/Chicago,2026-08-30,2026-08-30,07,true,in_store,none,,,,,,,,1,1,74417336242000000129930,,,2026-08-30T06:00:00Z
TXN-0012994,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00022,GREENBASKET MARKET IL,5411,purchase,92.22,USD,92.22,USD,,92.22,AUT-00012994,1TEZJB,00,2026-09-11T21:52:00Z,2026-09-11 16:52:00,America/Chicago,2026-09-12,2026-09-12,05,true,in_store,none,,,,,,,,1,1,74417336255000000129942,,,2026-09-12T06:00:00Z
TXN-0012995,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,92.94,USD,92.94,USD,,92.94,AUT-00012995,MEAGU8,00,2026-10-03T23:18:00Z,2026-10-03 18:18:00,America/Chicago,2026-10-06,2026-10-06,05,true,in_store,none,,,,,,,,1,1,74414176279000000129954,,,2026-10-06T06:00:00Z
TXN-0012996,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00060,SALTBOX DINER IL,5812,purchase,62.21,USD,62.21,USD,,62.21,AUT-00012996,9JK47P,00,2025-10-22T21:49:00Z,2025-10-22 16:49:00,America/Chicago,2025-10-23,2025-10-23,05,true,in_store,none,,,,,,,,1,1,74419145296000000129961,,,2025-10-23T06:00:00Z
TXN-0012997,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00058,COPPER KETTLE BIST IL,5812,purchase,81.46,USD,81.46,USD,,81.46,AUT-00012997,534RSQ,00,2025-11-14T20:25:00Z,2025-11-14 14:25:00,America/Chicago,2025-11-16,2025-11-16,05,true,in_store,none,,,,,,,,1,1,74417335320000000129978,,,2025-11-16T06:00:00Z
TXN-0012998,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00060,SALTBOX DINER IL,5812,purchase,37.64,USD,37.64,USD,,37.64,AUT-00012998,MEY7C9,00,2026-02-21T23:25:00Z,2026-02-21 17:25:00,America/Chicago,2026-02-22,2026-02-22,07,true,in_store,none,,,,,,,,1,1,74419146053000000129988,,,2026-02-22T06:00:00Z
TXN-0012999,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00058,COPPER KETTLE BIST IL,5812,purchase,128.94,USD,128.94,USD,,128.94,AUT-00012999,B72ULH,00,2026-04-06T19:53:00Z,2026-04-06 14:53:00,America/Chicago,2026-04-07,2026-04-07,07,true,in_store,none,,,,,,,,1,1,74417336097000000129993,,,2026-04-07T06:00:00Z
TXN-0013000,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00058,COPPER KETTLE BIST IL,5812,purchase,75.86,USD,75.86,USD,,75.86,AUT-00013000,UJGERC,00,2026-07-19T19:57:00Z,2026-07-19 14:57:00,America/Chicago,2026-07-20,2026-07-20,05,true,in_store,none,,,,,,,,1,1,74417336201000000130002,,,2026-07-20T06:00:00Z
TXN-0013001,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00060,SALTBOX DINER IL,5812,purchase,80.34,USD,80.34,USD,,80.34,AUT-00013001,2PLMCF,00,2026-09-04T13:35:00Z,2026-09-04 08:35:00,America/Chicago,2026-09-06,2026-09-06,05,true,in_store,none,,,,,,,,1,1,74419146249000000130015,,,2026-09-06T06:00:00Z
TXN-0013002,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00058,COPPER KETTLE BIST IL,5812,purchase,74.91,USD,74.91,USD,,74.91,AUT-00013002,FRFHME,00,2026-10-19T01:42:00Z,2026-10-18 20:42:00,America/Chicago,2026-10-19,2026-10-19,07,true,in_store,none,,,,,,,,1,1,74417336292000000130028,,,2026-10-19T06:00:00Z
TXN-0013003,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00087,BRISK BURGER IL,5814,purchase,17.37,USD,17.37,USD,,17.37,AUT-00013003,JBSQTR,00,2025-12-06T01:52:00Z,2025-12-05 19:52:00,America/Chicago,2025-12-08,2025-12-08,05,true,in_store,none,,,,,,,,1,1,74419145342000000130039,,,2025-12-08T06:00:00Z
TXN-0013004,ACC-DDA-00052,CRD-000276,,CUS-00241,MER-00088,TACOLOCO EXPRESS IL,5814,purchase,18.58,USD,18.58,USD,,18.58,AUT-00013004,EXPGNZ,00,2026-01-13T22:37:00Z,2026-01-13 16:37:00,America/Chicago,2026-01-14,2026-01-14,05,true,in_store,none,,,,,,,,1,1,74419146014000000130042,,,2026-01-14T06:00:00Z
